,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,label,score
149,Sun Oct 29 11:36:37 +0000 2023,1718592673093931404,"Pasalnya, kata dia, para pengemudi ojek online merupakan masyarakat berpenghasilan rendah.  https://t.co/vOz23POrWv",0,0,0,0,in,1379110019203956738,1718592670585770006,TransonlineTV,https://twitter.com/TransonlineTV/status/1718592673093931404,neutral,0.9795478582382202
150,Sun Oct 29 11:36:37 +0000 2023,1718592670585770006,"Wacana Penerapan Pajak Ojol dan Toko Online, Ini Kata DPRD DKI Jakarta  Anggota Komisi C DPRD DKI Jakarta, Dimaz Raditya Soesatyo menilai wacana penerapan pajak untuk ojek online dan toko online kurang tepat. https://t.co/NZSHryqemS",0,1,0,0,in,1379110019203956738,1718592670585770006,TransonlineTV,https://twitter.com/TransonlineTV/status/1718592670585770006,neutral,0.9980923533439636
151,Sun Oct 29 11:30:56 +0000 2023,1718591242395938836,"Datangi Mapolrestabes Palembang, Asosiasi Driver Online Minta Surat Izin  Ratusan orang driver ojek online mendatangi Mapolrestabes Palembang, Jumat (27/10/2023) sekira pukul 15.30 WIB. https://t.co/Y0ACG8AgGb",0,1,0,0,in,1379110019203956738,1718591242395938836,TransonlineTV,https://twitter.com/TransonlineTV/status/1718591242395938836,neutral,0.9996812343597412
152,Sun Oct 29 11:29:54 +0000 2023,1718590979928912236,"@dbowo99 @e100ss Ngegrab ae paling aman ga usah mikir. Mikir jeru maneh pas balik bungure, jarang onok ojek online/taxi online sing gelem.",0,0,0,0,in,3015954673,1718195330347610468,wahju_wibowo,https://twitter.com/wahju_wibowo/status/1718590979928912236,negative,0.9998201727867126
153,Sun Oct 29 11:03:26 +0000 2023,1718584319940390945,"janji kampanye seperti ini metode lama, tukang ojek juga bisa kampanye seperti ini.. coba berani tutup hapus pinjol dan judi online ?",0,0,0,0,in,1699756565241405440,1718584319940390945,Aa_Khan01,https://twitter.com/Aa_Khan01/status/1718584319940390945,negative,0.9600300192832947
154,Sun Oct 29 10:58:01 +0000 2023,1718582956850385256,@Rjnbby Pake ojek online ada ga ya dr Jakarta ke Aceh? 🤔,0,0,0,0,in,56920340,1718556494457954615,curiousnise,https://twitter.com/curiousnise/status/1718582956850385256,neutral,0.9996167421340942
155,Sun Oct 29 10:20:00 +0000 2023,1718573389416210462,"Bong Fie Moy Mempawah, 70 seorang pengemudi ojek online (ojol) menjadi korban jambret di jalur lambat Jalan HBR Motik, Gunung Sahari, Kemayoran, Jakarta Pusat. Korban tewas usai terseret pelaku jambret.  #Perampokan #Kemayoran #JakartaPusat   https://t.co/YPpXmcVlUx",0,0,0,1,in,902837643024539651,1718573389416210462,medcom_id,https://twitter.com/medcom_id/status/1718573389416210462,neutral,0.998006284236908
156,Sun Oct 29 09:58:13 +0000 2023,1718567906966220996,"@VIVAcoid Trus kuli bangunan, pekerja swasta, ojek online bisa apa??? Gaji pegawai negeri dinaikin mulu seolah2 rakyat Indonesia pegawai negeri semua",0,0,0,0,in,2215239984,1718548495932776779,ivanobosque,https://twitter.com/ivanobosque/status/1718567906966220996,negative,0.9997226595878601
157,Sun Oct 29 09:45:36 +0000 2023,1718564733417349410,"@worksfess Aku jaraknya 4,5 km, udah sering bolak-balik jalan kaki. Kalau jaraknya cuma dua kilo gapapa kok enak, tapi kalau berangkat kerja dan rasanya hectic mending naik ojek online dulu.",0,0,0,0,in,280474860,1718531080666644979,bluefulry,https://twitter.com/bluefulry/status/1718564733417349410,negative,0.9988779425621033
158,Sun Oct 29 09:24:35 +0000 2023,1718559445360558447,@Uki23 Semangat mas. Sama ojek online juga sabtu- minggu juga tetap narik 😅,0,0,0,0,in,61133117,1718556003502014498,rizsetiawibawa,https://twitter.com/rizsetiawibawa/status/1718559445360558447,neutral,0.9995394945144653
159,Sun Oct 29 06:57:24 +0000 2023,1718522404782456940,@wayyfi masih ada ojek online,0,1,0,0,in,1218366105925738496,1718522079379955913,Milesboyka,https://twitter.com/Milesboyka/status/1718522404782456940,neutral,0.9997138381004333
160,Sun Oct 29 06:46:40 +0000 2023,1718519703159923095,@SHINIlCHIRO oniii pesen ojek online nii😭,0,1,0,0,tr,1428566969784029184,1718519083573170385,widkeya,https://twitter.com/widkeya/status/1718519703159923095,neutral,0.9996882677078247
161,Sun Oct 29 06:31:45 +0000 2023,1718515950318936443,"Unit Kamsel Satlantas Polres Kediri Kota melaksanakan kegiatan himbauan kepada pengemudi ojek online agar tetap mematuhi rambu - rambu lalu lintas, serta tidak mengoperasikan HP ketika berkendara. https://t.co/Ym95Rwej0a",0,0,0,0,in,187797099,1718515950318936443,LantsKediriKota,https://twitter.com/LantsKediriKota/status/1718515950318936443,neutral,0.9994638562202454
162,Sun Oct 29 05:43:27 +0000 2023,1718503793292406922,"Rejeki udh ada yg atur"", ucap seseorang yg mengetik dari iPhone dan berada di ruangan AC sambil menunggu pesanan makanan melalui ojek online nya datang.""",0,0,0,0,in,1257701913941782528,1718503793292406922,fluffyyyc,https://twitter.com/fluffyyyc/status/1718503793292406922,neutral,0.9988877177238464
163,Sun Oct 29 04:46:54 +0000 2023,1718489563759616308,"ak psen ojek online, pas abgny nyampe, ak buru ngebelakangi badan abgny smbil kututup matanya trus ku blg ""tbak ini siapa?""""",0,1,0,0,in,1564978562284675072,1718489563759616308,rrrizzk,https://twitter.com/rrrizzk/status/1718489563759616308,negative,0.9998453855514526
164,Sun Oct 29 03:59:36 +0000 2023,1718477660798812535,@isharaV_ Ojek makanan online wkwkw i do that a lot!,0,1,0,0,in,406176387,1718474842775957681,nyanyadake,https://twitter.com/nyanyadake/status/1718477660798812535,neutral,0.9996135830879211
165,Sun Oct 29 00:12:49 +0000 2023,1718420586647691270,Cara smpek ke gelora bung tomo piyeeeee.... public transportation no online ojek 😭😭😭 wadoh larang pula 🙃,0,1,0,0,in,1709211860413919232,1718420586647691270,lipolipolippp,https://twitter.com/lipolipolippp/status/1718420586647691270,neutral,0.6197126507759094
166,Sun Oct 29 00:11:16 +0000 2023,1718420199760969785,"Kadang rada bingung ya, sebagai orang yang lumayan sering gunain ojek online buat pesan makanan, kenapa yang sering gua pesan selalu pindah ke tempat yang lebih jauh apa cuma gua kah yang beli? 😭😭",0,0,0,0,in,982699076591337473,1718420199760969785,alterioalex,https://twitter.com/alterioalex/status/1718420199760969785,negative,0.554290771484375
167,Sun Oct 29 00:00:03 +0000 2023,1718417373257175473,@bogorfess_ Pada kaget Ciomas ada lawson. Gue malah kaget keknya di Ciomas gak ada ojek online apayahhh,0,0,0,0,in,1661599738112901120,1718136396882624720,sbltempoyak,https://twitter.com/sbltempoyak/status/1718417373257175473,negative,0.9996168613433838
168,Sat Oct 28 22:54:56 +0000 2023,1718400986476433512,"@pangeransiahaan @ganjarpranowo kurang keras ya, yaudah klo ojek online bau bau matahari, kalo yang “itu” bau bau tukang bohong 🤣",0,0,0,0,in,780182496,1718199639843999817,iamzephyrez,https://twitter.com/iamzephyrez/status/1718400986476433512,negative,0.9998464584350586
169,Sat Oct 28 18:10:33 +0000 2023,1718329419939619102,"Entah jadi kuli bangunan,ojek online,tukang kopi pinggir jalan,atau loper koran.Kamu tetap hidup terhormat. Karena harga diri laki-laki adalah dengan berkejaran. Bukan bergaya.",0,0,0,0,in,1320839259608084480,1718329419939619102,FataniAmirul,https://twitter.com/FataniAmirul/status/1718329419939619102,negative,0.9996395111083984
170,Sat Oct 28 15:55:02 +0000 2023,1718295314522849477,Hai #SemetonPrabowo  Ada yang udah liat belum baliho Pak Prabowo naik ojek online?? coba tulis di kolom komentar...  #BalihoUnik #PrabowoSubianto #RelawanPrabowo #RelawanBali #DukungPrabowo #PrabowoPresiden #RelawanGibran #GibranRakabumingRaka https://t.co/qaRyidtlTn,0,0,0,0,in,1668261905276841985,1718295314522849477,SemetonPrabowo,https://twitter.com/SemetonPrabowo/status/1718295314522849477,neutral,0.9994258880615234
171,Sat Oct 28 15:50:21 +0000 2023,1718294136992981218,"@brie2910 Enggak kak, aku mau izin pulang lbh cepet aja, doain dpt promo ojek online biar bisa sat set dri ujung jakut🥹",0,1,0,2,in,1168381088739151872,1718292229331267801,vnovi__,https://twitter.com/vnovi__/status/1718294136992981218,negative,0.9879635572433472
172,Sat Oct 28 14:45:08 +0000 2023,1718277727382581459,"@midnachtrain Kalau gitu saya bikinin dari rumah aja deh, nanti kirimin lewat ojek online.",0,0,0,0,in,888006894979235840,1717920104778981709,noturqwueen,https://twitter.com/noturqwueen/status/1718277727382581459,neutral,0.9990540146827698
173,Sat Oct 28 14:09:03 +0000 2023,1718268643669369142,"Sukarelawan Ganjar Pranowo yang tergabung dalam Kajol Indonesia melanjutkan aksi sosial kepada masyarakat. Teranyar, mereka mengadakan bedah basecamp bagi para driver ojek online (ojol), di di Jalan E-2 Raya, Kel. Harapan Mulia, Kec.Kemayoran, Jakpus  https://t.co/XbfHnFNFKQ",0,1,2,5,in,1576577082909691904,1718268643669369142,devy_casanofa,https://twitter.com/devy_casanofa/status/1718268643669369142,neutral,0.9994454979896545
174,Sat Oct 28 13:52:24 +0000 2023,1718264452896932036,"Aku kalau mau hemat tapi mager at the same time:  “Gofood ajalah, biar para driver ojek online punya pemasukan”   👍   Berilah hamba uang yang berlimpah Ya Allah. 🤲",0,0,0,0,in,77358683,1718264452896932036,restutrira,https://twitter.com/restutrira/status/1718264452896932036,positive,0.9980455636978149
175,Sat Oct 28 13:00:06 +0000 2023,1718251293117169997,"@baeeebi @ampasjeruk @OmLandyyy @jambumanis19 @kompascom Yaa lu yang tolol, emang hutangnya ga dikolektif secara individu tapi dikolektif pake pajak. Pajak makin dinaikin dan semuanya makin dipajakin. Contoh kecil rencana dipajakin ongkos ojek online, bagi para pengguna ojek online harga sekarang udah cukup maha apalagi dipajakin",0,0,0,1,in,854518806,1717888028952363210,hfzrbn,https://twitter.com/hfzrbn/status/1718251293117169997,negative,0.9997429251670837
176,Sat Oct 28 12:57:09 +0000 2023,1718250549559320651,@mahaepoca gacoan bukannya kalau ojek online biasa gratis yah 🚶🏻‍♀️,0,1,0,0,in,1666077828205654016,1718245360349692389,universecutbae,https://twitter.com/universecutbae/status/1718250549559320651,neutral,0.9989223480224609
177,Sat Oct 28 12:56:20 +0000 2023,1718250345544192329,"@menfesspelangi_ Ini sama kek gue bgt anjg, bedanya gue di SPBU wkwk. Trauma bgt untung gue manusia cashless jd ga takut buat pulang karena masih ada ojek online.",0,0,0,0,in,1474385427993747457,1718117888417292798,shinesainn,https://twitter.com/shinesainn/status/1718250345544192329,negative,0.9996777772903442
178,Sat Oct 28 12:18:17 +0000 2023,1718240771533651997,️️       ️️   Terdengar suara motor yang baru saja tiba di depan rumah Annette. Itu pasti ojek online yang dinaikinya. Pintu utama mulai dibuka dan Annette pun menyalakan saklar lampu diiringi dengan suara terompet dan letupan confetti yang berhamburan.  ️️       ️️,0,1,0,0,in,1710300349871833089,1718236220504015267,amorennette,https://twitter.com/amorennette/status/1718240771533651997,neutral,0.9626368284225464
179,Sat Oct 28 11:44:33 +0000 2023,1718232279963836568,"bapak gue tiba-tiba nanya abang ojek online yang lagi nunggu es kelapa pas motor lagi berhenti, beli buat siapa bang?""  ABANGNYA NYAUT, ""biasa,""""",0,2,0,1,in,1280538753828663297,1718232279963836568,clothesei,https://twitter.com/clothesei/status/1718232279963836568,negative,0.9994379878044128
180,Sat Oct 28 11:23:06 +0000 2023,1718226880753758513,Tadinya mau mesen ojek online trs gue penasaran nanya ke ojek pangkalan nekat dengan bahasa thai gue yg pas pasan soalnya ojek pangkalan 50% lebih murah  temen gue : bisa lu the? gue : udah kha kha cai cai ae  bisa dong wkwkwkwkw https://t.co/7IcfOjCYZX,0,1,0,0,in,1700747734079406080,1718226880753758513,rinjanaddict,https://twitter.com/rinjanaddict/status/1718226880753758513,negative,0.7050343751907349
181,Sat Oct 28 11:22:32 +0000 2023,1718226741741924534,"Dalam video yang beredar, Kiky Saputri dengan kocaknya menyinggung Ganjar yang berperan sebagai driver ojek online: Kalau ojol kan biasanya bau matahari, ini kan bau-baunya nyari suara."" Gelak tawa penonton pun pecah!""",0,1,1,12,in,2340155395,1718226739594514809,suaradotcom,https://twitter.com/suaradotcom/status/1718226741741924534,negative,0.9896342754364014
182,Sat Oct 28 11:15:18 +0000 2023,1718224918893281414,ㅤ  Supir ojek online itu mengantar Ricky yang baru berangkat pukul enam sore setelah adzan maghrib berkumandang ke sebuah jalan tak cukup besar namun juga tidak kecil yang mengarah ke sekolahnya. Sebuah jalan pintas yang biasanya Ricky gunakan untuk jalan pulang.  ㅤ,0,1,0,0,in,1458285627477094401,1718202816093966347,cynoseur,https://twitter.com/cynoseur/status/1718224918893281414,neutral,0.781266450881958
183,Sat Oct 28 11:14:26 +0000 2023,1718224702047732054,"ㅤ  Tapi dipikir lagi, Ricky malu jika harus naik angkutan umum yang biasa mengantarnya ke sekolah, angkot maksudnya. Malu karena pakaiannya terlalu over. Jadilah ia memesan ojek online, namun tidak sampai sekolah. Harus hemat.  ㅤ",0,1,0,0,in,1458285627477094401,1718202816093966347,cynoseur,https://twitter.com/cynoseur/status/1718224702047732054,negative,0.999762237071991
184,Sat Oct 28 10:57:48 +0000 2023,1718220514970546515,@nyariwifi Saiki numpak e ojek online,0,1,0,0,in,377411613,1718172349957279952,Rahwana_Galau,https://twitter.com/Rahwana_Galau/status/1718220514970546515,neutral,0.9997044205665588
185,Sat Oct 28 09:16:08 +0000 2023,1718194929850335479,Waktu itu juga beli ipad via tokoped terus kirim pake ojek online untung drivernya amanah :(,0,0,0,1,in,1477510583679291392,1718194929850335479,jeonqjaehyung,https://twitter.com/jeonqjaehyung/status/1718194929850335479,neutral,0.9996795654296875
186,Sat Oct 28 08:55:47 +0000 2023,1718189808596713603,akhirnya kena materai #ojol #OjekOnline  #ODGJ  https://t.co/0bUAY8ZrjX,0,0,0,1,in,996705232485662721,1718189808596713603,okaclio,https://twitter.com/okaclio/status/1718189808596713603,neutral,0.9993038177490234
187,Sat Oct 28 08:28:14 +0000 2023,1718182876565389480,Tim KAJOL : Komunitas Ojek Online Dukung Ganjar-Mahfud https://t.co/QE5ndHuAtK via @Koran Bogor,0,0,0,0,in,1688093425533685760,1718182876565389480,koranbogor_,https://twitter.com/koranbogor_/status/1718182876565389480,neutral,0.999693751335144
188,Sat Oct 28 07:57:15 +0000 2023,1718175078113067124,@Depokalypse Tetanggaku Pentol Mama Gasar. Itu ojek online dari jam 6 pagi sampe jam 11 malem masih mondar-mandir ngambil orderan,0,0,0,0,in,184052770,1717890685544923356,mariahmare,https://twitter.com/mariahmare/status/1718175078113067124,neutral,0.555819034576416
189,Sat Oct 28 07:46:30 +0000 2023,1718172371490942979,Sekarang Ojek Online ada pajaknya⁉️😯  Baru-baru ini dikabarkan bahwa Pemprov DKI Jakarta mengusulkan pengenaan pajak terhadap para driver ojek online Moestners. #Newsghenic https://t.co/22tCag3gpZ,0,0,0,0,in,126369215,1718172371490942979,Moestopo_Radio,https://twitter.com/Moestopo_Radio/status/1718172371490942979,neutral,0.9994916915893555
190,Sat Oct 28 06:35:46 +0000 2023,1718154574031380556,@itbfess Naek DAMRI dari nangor jam 6.30 (udah di bus). Perkiraan sampe jam 8-8.30 di Dipatiukur. Lanjut jalan atau naek ojek online ke itb,0,0,0,1,in,1175686037152006145,1718136974891249683,ahmadkrn7,https://twitter.com/ahmadkrn7/status/1718154574031380556,neutral,0.9996039271354675
191,Sat Oct 28 06:33:29 +0000 2023,1718153996421288398,"Entah jadi kuli bangunan, ojek online, tukang kopi pinggir jalan, atau petani, kamu tetap hidup terhormat, karna harga diri laki-laki adalah bekerja.",0,0,0,0,in,1700704919685390336,1718153996421288398,StoryXompl19524,https://twitter.com/StoryXompl19524/status/1718153996421288398,negative,0.9887050986289978
192,Sat Oct 28 05:41:44 +0000 2023,1718140972989907307,"PRAMITA Lab Cabang Yogyakarta, pada tanggal 19 Oktober 2023, menggelar CSR Bazaar Kamis Happy Smartfren. Bersinergi dengan karyawan Smartfren, komunitas Ojek Online dan masyarakat umum  #pramitalabyogyakarta #csr #edukasikesehatan #bazzarkamishappysmartfren #pramitalab https://t.co/GRZK4Hhp2K",0,0,0,0,in,236226247,1718140972989907307,pramitalab_id,https://twitter.com/pramitalab_id/status/1718140972989907307,neutral,0.9903590083122253
193,Sat Oct 28 05:30:32 +0000 2023,1718138155126378845,@gadismungil__ Kamunya cosplay jadi ojek online bukan?,0,0,0,0,in,1427334127531880448,1718131292657852540,oporayam_57,https://twitter.com/oporayam_57/status/1718138155126378845,neutral,0.9906677603721619
194,Sat Oct 28 05:19:45 +0000 2023,1718135440455479472,"Aku ke kampus naik ojek online lagi trs ditanyain sama bapaknya oala mau tes ya, semoga berhasil ya nduk tak do'ain dari sini"" Meskipun aku ga didoain sm ortuku tp aku didoain sm orang lain kek masih ada ya yg do'ain aku""",0,0,0,0,in,1703435778217635841,1718135440455479472,heavenhaleena,https://twitter.com/heavenhaleena/status/1718135440455479472,negative,0.9992690682411194
195,Sat Oct 28 05:19:27 +0000 2023,1718135364857249828,Pengemudi ojek online lakukan kekerasan setelah diajak melakukan tindakan tidak senonoh oleh pelanggan - Jakarta Insider https://t.co/BMVr4kjuOV,0,0,0,0,in,86211642,1718135364857249828,KasanMulyono,https://twitter.com/KasanMulyono/status/1718135364857249828,neutral,0.9869256019592285
196,Sat Oct 28 05:17:16 +0000 2023,1718134817886507503,"Aku daftar snm sendirian, cari info sendiri. Daftar sbm juga sendiri, berangkat tes sendiri karena dirumah gada yang mau buat nganterin. Aku dapet tes pagi jadi aku subuh2 berangkat naik ojek online ke angkot trs dipemberhentian terakhir kan nyebrang aku disabrangin sama supirnya",0,0,0,0,in,1703435778217635841,1718134817886507503,heavenhaleena,https://twitter.com/heavenhaleena/status/1718134817886507503,negative,0.9709661602973938
197,Sat Oct 28 05:10:44 +0000 2023,1718133175036358712,"Secuil perjalanan tugas di event Internasional Sharia Economic Festival di Jakarta. Dan perjalanan ke event tsb mencoba dari mulai memakai jasa ojek, kereta api cepat, dan taxi online… https://t.co/GdMQPOgoFv",0,0,0,0,in,1404255619,1718133175036358712,RezaAzhari02,https://twitter.com/RezaAzhari02/status/1718133175036358712,neutral,0.9863714575767517
198,Sat Oct 28 04:48:25 +0000 2023,1718127556917158239,"Trus  papa juga kerjanya ojek online jadi sekalian ketemuan sama si A"" Dan ngamar bareng tiap sabtu malam minggu""",0,0,0,0,in,1703435778217635841,1718127556917158239,heavenhaleena,https://twitter.com/heavenhaleena/status/1718127556917158239,neutral,0.9982498288154602
199,Sat Oct 28 03:44:22 +0000 2023,1718111439012172079,"@strawberriyx ㅤㅤ  Betul! Saya punta trauma naik mobil. Sebenarnya saya lebih memilih naik ojek online. Salam kenal juga cantik! Oh iya, biar aku tebak. Kamu lebih suka naik motor kan?  ㅤㅤ",0,1,0,0,in,1308244522472599552,1717204793838768629,cagakembar,https://twitter.com/cagakembar/status/1718111439012172079,positive,0.98689866065979
200,Sat Oct 28 03:35:32 +0000 2023,1718109213225026043,"@BoodakB Bukan, ojek online pretended to be seduced lalu hajar si penggoda on cam",0,0,0,0,in,1138589897546186753,1717948620312646052,PozzieB,https://twitter.com/PozzieB/status/1718109213225026043,neutral,0.9996339082717896
201,Sat Oct 28 02:55:08 +0000 2023,1718099046311895350,"@renjuuzn Minimal pikirkan perasaan gue, pak presiden, mentri, caleg, dpr ri, lurah, camat, rt, rw, pkk, ojek online, udin, tukang nasgor, sapu jalanan, . Taeil 2. Johnny 3. Taeyong 4. Yuta 5. Kun 6. Doyoung 7. Ten 8. Jaehyun 9. Winwin 10. Jungwoo",0,1,0,0,in,1241625199520301056,1716846106200719516,LeeJemo,https://twitter.com/LeeJemo/status/1718099046311895350,neutral,0.967819094657898
202,Sat Oct 28 02:27:24 +0000 2023,1718092071020720208,"Hari ini aku mendapat  sebuah pelajaran tentang ketulusan. Bukan bermaksud riya, tapi sebagai pengalaman yang dapat kita praktekkan di kehidupan.  Sepulang dari kantor,  aku melihat seorang wanita yang bekerja sebagai ojek food online",0,5,0,0,in,955667544345518080,1718092071020720208,iindrazz,https://twitter.com/iindrazz/status/1718092071020720208,positive,0.9981427192687988
203,Sat Oct 28 02:21:35 +0000 2023,1718090605585379771,"@ELOlSE ️️ Bendino mengangguk, kemudian langsung memasukkan ponselnya ke dalam saku celana karena lawan bicaranya memilih untuk memesan ojek online mandiri.  “Oke, mbak,” balasnya singkat sembari menekan tombol lift.  ️️",0,1,0,0,in,2289211302,1706327557426253999,BENDlNO,https://twitter.com/BENDlNO/status/1718090605585379771,negative,0.7185570001602173
204,Sat Oct 28 02:01:10 +0000 2023,1718085466434732402,"Semua aku ajakin ngobrol, ntah pas naik angkot, abang supirnya aku ajakin ngobrol, naik ojek online, taksi online.",0,0,0,0,in,1185099203413868545,1718085466434732402,anindhya_n,https://twitter.com/anindhya_n/status/1718085466434732402,neutral,0.9699945449829102
205,Sat Oct 28 01:19:41 +0000 2023,1718075025927049570,"Alasanku hampir telat kereta api pagi ini: 1. Ojek online gak jelas, udah deal jam tadi malem tapi malah gak ada kabar, malah akhirnya ceklis 1. Dikira keretanya mau nungguin aku apa 😌 2. Tas ketinggalan, jadi nyuruh temen kamar buat go send-in (ini emang bodoh aja sih aku) ☺🙏 https://t.co/w9apucis2J",1,0,0,0,in,3243781087,1718075025927049570,moccachino001,https://twitter.com/moccachino001/status/1718075025927049570,negative,0.9998550415039062
206,Sat Oct 28 01:11:37 +0000 2023,1718072999512076734,"ㅤ Sembari menunggu sang tuan siap, Eloi mengeluarkan ponsel miliknya dan mulai mencoba memesan ojek online, tentu saja mengecek apakah ada promo yang bisa ia gunakan. Tidak lupa juga ia mengabari teman temannya yang ia yakini masih belum sadar akibat semalam. ㅤ",0,1,0,0,in,2756385298,1706327557426253999,ELOlSE,https://twitter.com/ELOlSE/status/1718072999512076734,neutral,0.999352753162384
207,Sat Oct 28 01:06:31 +0000 2023,1718071712456265756,"@BENDlNO ㅤ Eh?"" Eloi nampak terhenti sejenak menimbang pertanyaan dari sang tuan.  ""Pesan sendiri aja mas, gapapa hehe.."" ucapnya lagi setelah beberapa detik berfikir, bukannya apa, ia tidak mau menjadi alasan lelaki tersebut telat ke kantor karna ia dipesankan ojek online. ㅤ""",0,1,0,0,in,2756385298,1706327557426253999,ELOlSE,https://twitter.com/ELOlSE/status/1718071712456265756,negative,0.9992634654045105
208,Fri Oct 27 21:01:47 +0000 2023,1718010123350884463,Mobil Hemat BBM untuk Ojek Online: Solusi Cerdas bagi Pengemudi https://t.co/bl3sTookfe,0,0,0,0,in,469265937,1718010123350884463,wartapesona,https://twitter.com/wartapesona/status/1718010123350884463,neutral,0.9991162419319153
209,Fri Oct 27 20:57:38 +0000 2023,1718009081288692113,"Dapat Order Fiktif, Driver Ojol Ditelpon Orang Mengaku dari Grab  Saya adalah ojek online pada aplikasi grab, sudah dari pagi menunggu orderan grabfood dengan pembayaran tunai. Namun dari pagi sampai menjelang mahgrib saya mendapatkan orderan non tunai. https://t.co/QKkPxxgNDF",0,1,0,0,in,1379110019203956738,1718009081288692113,TransonlineTV,https://twitter.com/TransonlineTV/status/1718009081288692113,neutral,0.9995245933532715
210,Fri Oct 27 20:49:10 +0000 2023,1718006949902741791,"Duh, Oknum Driver Maxim Nyolong Helm di Makassar  Beredar video viral yang memperlihatkan seorang oknum driver ojek online alias Ojol Maxim di Kota Makassar diduga curi helm milik warga, dan tertangkap basah oleh sang pemilik helm. https://t.co/BFUJojNm3g",0,1,0,0,in,1379110019203956738,1718006949902741791,TransonlineTV,https://twitter.com/TransonlineTV/status/1718006949902741791,neutral,0.9802181720733643
211,Fri Oct 27 20:37:49 +0000 2023,1718004092201828761,Kehadiran JakLingko Gratis Gerus Pendapatan Driver Ojek Online  Seorang driver Gojek bernama Cipto Yuda (47) mengaku sepi orderan sejak enam bulan terakhir. https://t.co/SNjd9nbrZQ,0,1,0,0,in,1379110019203956738,1718004092201828761,TransonlineTV,https://twitter.com/TransonlineTV/status/1718004092201828761,neutral,0.8991851806640625
212,Fri Oct 27 20:34:59 +0000 2023,1718003380998783314,"Curhat Pelanggan Ojol Kehabisan Bensin, Netizen Puji Driver yang Bertanggung Jawab  Ojek online atau ojol sudah menjadi jasa transportasi yang dibutuhkan oleh masyarakat Indonesia. Namun, sayangnya terkadang driver ojol lupa untuk mengisi bensin sebelum mengantar penumpang. https://t.co/gKscHZiSo4",0,1,0,0,in,1379110019203956738,1718003380998783314,TransonlineTV,https://twitter.com/TransonlineTV/status/1718003380998783314,neutral,0.9985061287879944
213,Fri Oct 27 17:19:52 +0000 2023,1717954276285452483,"gak lagi2 dah order makan di ojek online tp nyoba resto2 baru yg belom ada ratingnya. mi ayam bosok, es jeruk pake gula sintetis. taek taek",0,0,0,0,in,633503813,1717954276285452483,sabunluxungu,https://twitter.com/sabunluxungu/status/1717954276285452483,negative,0.9996378421783447
214,Fri Oct 27 17:14:47 +0000 2023,1717952997333110797,@Ardiansctvo @vvotanet Klo gak salah tarif suroboyo bus 5k + trans semanggi 6.5k ya? Jauh lebih murah drpd naik ojek online.  Tapi jam operasinya sampai 9/10 mlm kan?,0,2,0,0,in,1485903319650701314,1717941845995733206,Hazamalagoena,https://twitter.com/Hazamalagoena/status/1717952997333110797,negative,0.9950866103172302
215,Fri Oct 27 16:54:59 +0000 2023,1717948013610676631,"Jog jam segini laper, kira-kira ada ojek online yang nyantol gak yaa jam segini hikss",0,6,0,3,in,420821783,1717948013610676631,jogmfs,https://twitter.com/jogmfs/status/1717948013610676631,neutral,0.9715496897697449
216,Fri Oct 27 16:42:56 +0000 2023,1717944985172193506,"@unnesmenfess Disaat km mager ada orang yg rela keluar panas2 (misal pas panas), ngeluarin uang bensin, rela antri demi nambahin uang jajannya lo. Aku dl pernah jadi ojek online unnes deliv makan juga. Dijaman skrg maribu pertempat murih nderr 😭",1,0,0,3,in,299562393,1717825036491604296,myblueti,https://twitter.com/myblueti/status/1717944985172193506,negative,0.995157778263092
217,Fri Oct 27 15:32:05 +0000 2023,1717927154271629614,pas banget hari ini pertama kalinya mau pesen tuku di ojek online dan kebingungan sendiri krn harga 6000 kok bisa dapet 3,0,0,0,0,in,254401911,1717927154271629614,deborakezia,https://twitter.com/deborakezia/status/1717927154271629614,negative,0.9998051524162292
218,Fri Oct 27 14:57:00 +0000 2023,1717918322787049679,"Viral aksi seorang driver ojek online nekat menghajar seorang pria. Bukan tanpa sebab, rupanya sang driver kesal lantaran dipesan hanya untuk melakukan hubungan sesama jenis. Video saat driver ojol aniaya customernya itu pun direkam oleh dirinya sendiri. (ist) https://t.co/aTtfH4yayu",0,0,0,11,in,124171593,1717918322787049679,tribunnews,https://twitter.com/tribunnews/status/1717918322787049679,negative,0.9329144358634949
219,Fri Oct 27 14:45:58 +0000 2023,1717915546417836250,@tifosi_XLVIII Ojek online 🤣🤣,0,1,0,0,et,1207605303669211136,1717911996707037364,jehaes_,https://twitter.com/jehaes_/status/1717915546417836250,neutral,0.9996857643127441
220,Fri Oct 27 14:32:38 +0000 2023,1717912190869786801,"okey mulai detik ini, gw benci bgt sama ojek online, kejadian nya barusan, gw abis pulang main sm temen, kebetulan jalan sepi gw naik motor dikecepatan 50km/jam, gada angin gada hujan ada maxim Nyebrang jalan dibalik mobil parkir, gw reflek klason si maxim. https://t.co/uPDTFWYC4x",0,1,0,0,in,1540277353837826049,1717912190869786801,911callmebby,https://twitter.com/911callmebby/status/1717912190869786801,negative,0.9998407363891602
